playerID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,classification
morriha02,Player,BBWAA,0.3042,76,513,1216,0.4332, , , , , ,7459,686, , , , , , ,N
gaettga01,Player,BBWAA,0.2547,360,1341,2280,0.4336, ,7.7144,0,2.3333,1,2607,4623, , , ,2,6, ,N
wettejo01,Player,BBWAA,0.1667,1,8,7,0.2857,0.5161,2.9294,330,765.0000,804,27,60, , , ,3,3, ,N
aguilri01,Player,BBWAA,0.2014,3,11,28,0.2878,0.5150,3.5684,318,1291.3332,1030,99,177, , , ,3, , ,N
jeffegr01,Player,BBWAA,0.2886,126,663,1593,0.4212, , , , , ,4690,1518, , , ,2, , ,N
jonesdo01,Player,BBWAA,0.1429,0,0,1,0.1429,0.4662,3.3022,303,1128.3332,909,60,152, , , ,5,1, ,N
weisswa01,Player,BBWAA,0.2576,25,386,1207,0.3257, , , , , ,2056,4007,283,365,17,1,1, ,N
disarga01,Player,BBWAA,0.2580,28,355,966,0.3408, , , , , ,1648,3197, , , ,1, , ,N
fernaal01,Player,BBWAA,0.1746,3,14,22,0.3095,0.5515,3.7374,0,1760.3334,1252,125,297, , , , , , ,N
brownra99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
brownwi02,Player,Negro League,0.1791,1,6,12,0.2687, , , , , ,41,0, , , , , , ,Y
coopean99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
grantfr99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
hillpe99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
mackebi99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
manleef99,Pioneer/Executive,Negro League, , , , , , , , , , , , , , , , , , ,Y
mendejo99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
pompeal99,Pioneer/Executive,Negro League, , , , , , , , , , , , , , , , , , ,Y
poseycu99,Pioneer/Executive,Negro League, , , , , , , , , , , , , , , , , , ,Y
santolo99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
suttlmu99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
taylobe99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
torricr99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
whiteso99,Pioneer/Executive,Negro League, , , , , , , , , , , , , , , , , , ,Y
wilkijl99,Pioneer/Executive,Negro League, , , , , , , , , , , , , , , , , , ,Y
wilsoju99,Player,Negro League, , , , , , , , , , , , , , , , , , ,Y
ripkeca01,Player,BBWAA,0.2756,431,1695,3184,0.4474, , , , , ,4112,8214, , , ,19,29, ,Y
gwynnto01,Player,BBWAA,0.3382,135,1138,3141,0.4585, , , , , ,4510,160, , , ,15,21, ,Y
mcgwima01,Player,BBWAA,0.2628,583,1414,1626,0.5882, , , , , ,14464,1073, , , ,12,9, ,N
baineha01,Player,BBWAA,0.2893,384,1628,2866,0.4647, , , , , ,2031,69, , , ,6,4, ,N
oneilpa01,Player,BBWAA,0.2876,281,1269,2105,0.4702, ,13.5000,0,2.0000,2,3918,118, , , ,5, , ,N
saberbr01,Player,BBWAA,0.1211,0,1,23,0.1421,0.5880,3.3434,1,2562.6666,1715,203,415, , , ,3,9, ,N
cansejo01,Player,BBWAA,0.2660,462,1407,1877,0.5145, ,27.0000,0,1.0000,0,2004,63, , , ,6,11, ,N
fernato01,Player,BBWAA,0.2877,94,844,2276,0.3989, , , , , ,3214,5544, , , ,5,5, ,N
bicheda01,Player,BBWAA,0.2987,274,1141,1906,0.4988, , , , , ,2828,128, , , ,4,2, ,N
daviser01,Player,BBWAA,0.2687,282,934,1430,0.4824, , , , , ,3107,60, , , ,2,9, ,N
bonilbo01,Player,BBWAA,0.2787,287,1173,2010,0.4715, ,18.0000,0,1.0000,0,3045,1870, , , ,6,6, ,N
caminke01,Player,BBWAA,0.2719,239,983,1710,0.4467, , , , , ,1491,3141, , , ,3,6, ,N
buhneja01,Player,BBWAA,0.2539,310,965,1273,0.4935, , , , , ,2538,100, , , ,1,1, ,N
brosisc01,Player,BBWAA,0.2574,141,531,1001,0.4217, , , , , ,1219,1821, , , ,1,4, ,N
joynewa01,Player,BBWAA,0.2890,204,1106,2060,0.4396, , , , , ,16081,1470, , , ,1, , ,N
whitede03,Player,BBWAA,0.2633,208,846,1934,0.4191, , , , , ,4740,96, , , ,3,7, ,N
wittbo01,Player,BBWAA,0.1406,1,5,9,0.2344,0.4749,4.8341,0,2464.9999,1955,148,294, , , , , , ,N
gossari01,Player,BBWAA,0.1059,0,2,9,0.1176,0.5368,3.0094,310,1809.3333,1502,78,180, , , ,9,3, ,Y
raineti01,Player,BBWAA,0.2936,170,980,2605,0.4250, , , , , ,4288,272, , , ,7,4, ,N
beckro01,Player,BBWAA,0.2105,0,1,4,0.2105,0.4578,3.3047,286,768.0000,644,39,96, , , ,3,1, ,N
frymatr01,Player,BBWAA,0.2740,223,1022,1776,0.4428, , , , , ,1393,3582, , , ,5,5, ,N
nenro01,Player,BBWAA,0.0667,0,0,1,0.0667,0.5172,2.9832,314,715.0001,793,44,69, , , ,3,1, ,N
dunstsh01,Player,BBWAA,0.2694,150,668,1597,0.4156, , , , , ,2722,3808, , , ,2,1, ,N
finlech01,Player,BBWAA,0.0566,0,1,3,0.0755,0.5362,3.8451,0,3197.3331,2610,122,325, , , ,5,2, ,N
justida01,Player,BBWAA,0.2793,305,1017,1571,0.5003, , , , , ,2683,110, , , ,3,6, ,N
knoblch01,Player,BBWAA,0.2889,98,615,1839,0.4057, , , , , ,2852,3844, , , ,4,6, ,N
stottto01,Player,BBWAA,0.2066,1,11,50,0.2562,0.5328,4.2789,1,2191.6666,1587,166,261, , , , ,2, ,N
anderbr01,Player,BBWAA,0.2556,210,761,1661,0.4251, , , , , ,3717,59, , , ,3, , ,N
dreyfba99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
kuhnbo99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
omallwa99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
southbi01,Manager,Veterans,0.2973,52,561,1296,0.4145, , , , , ,2445,131,1044,704,34, , ,2,Y
willidi02,Manager,Veterans,0.2595,70,331,768,0.3917, , , , , ,2188,544,1571,1451,71, , ,1,Y
henderi01,Player,BBWAA,0.2787,297,1115,3055,0.4186, , , , , ,6469,132, , , ,10,9, ,Y
riceji01,Player,BBWAA,0.2981,382,1451,2452,0.5020, , , , , ,3103,137, , , ,8,10, ,Y
gracema01,Player,BBWAA,0.3032,173,1146,2445,0.4420, ,9.0000,0,1.0000,0,18503,1665, , , ,3,4, ,N
coneda01,Player,BBWAA,0.1553,0,22,64,0.1772,0.6063,3.4619,1,2898.6668,2668,220,271, , , ,5,3, ,N
willima04,Player,BBWAA,0.2683,378,1218,1878,0.4886, , , , , ,1525,3662,179,145,3,5,12,2,N
vaughmo01,Player,BBWAA,0.2928,328,1064,1620,0.5231, , , , , ,10947,703, , , ,3,3, ,N
bellja01,Player,BBWAA,0.2653,195,860,1963,0.4158, , , , , ,3202,5609, , , ,2,3, ,N
oroscje01,Player,BBWAA,0.1695,0,4,10,0.1695,0.5210,3.1613,144,1295.3334,1179,62,188, , , ,2, , ,N
gantro01,Player,BBWAA,0.2560,321,1008,1651,0.4677, , , , , ,3204,642, , , ,2,2, ,N
plesada01,Player,BBWAA,0.0667,0,0,1,0.0667,0.4779,3.6353,158,1071.9998,1041,9,100, , , ,3, , ,N
vaughgr01,Player,BBWAA,0.2417,355,1072,1475,0.4703, , , , , ,2528,65, , , ,4,2, ,N
gordojo01,Player,Veterans,0.2681,253,975,1530,0.4656, , , , , ,3826,4726,305,308,29,9,21, ,Y
dawsoan01,Player,BBWAA,0.2794,438,1591,2774,0.4822, , , , , ,5158,157, , , ,8,20, ,Y
alomaro01,Player,BBWAA,0.3002,210,1134,2724,0.4429, , , , , ,4463,6536, , , ,12,21, ,N
larkiba01,Player,BBWAA,0.2948,198,960,2340,0.4444, , , , , ,3154,5864, , , ,12,24, ,N
martied01,Player,BBWAA,0.3115,309,1261,2247,0.5155, , , , , ,566,1025, , , ,7,10, ,N
mcgrifr01,Player,BBWAA,0.2843,493,1550,2490,0.5091, , , , , ,18985,1447, , , ,5,7, ,N
galaran01,Player,BBWAA,0.2882,399,1425,2333,0.4988, , , , , ,18244,1376, , , ,5,4, ,N
venturo01,Player,BBWAA,0.2668,294,1182,1885,0.4435, ,0.0000,0,1.0000,0,2215,3616,377,435,19,2,6, ,N
karroer01,Player,BBWAA,0.2677,284,1027,1724,0.4537, , , , , ,14056,1359, , , , ,3, ,N
burksel01,Player,BBWAA,0.2913,352,1206,2107,0.5104, , , , , ,3427,81, , , ,2,5, ,N
hentgpa01,Player,BBWAA,0.1071,0,0,9,0.1071,0.5391,4.3193,1,2075.3333,1290,131,237, , , ,3,3, ,N
appieke01,Player,BBWAA,0.0964,0,4,8,0.0964,0.5523,3.7382,0,2595.3334,1994,202,225, , , ,1, , ,N
seguida01,Player,BBWAA,0.2913,139,684,1412,0.4425, , , , , ,8618,771, , , , , , ,N
reynosh01,Player,BBWAA,0.1410,5,43,77,0.1960,0.5429,4.0889,0,1791.6666,1403,121,287, , , ,1, , ,N
lankfra01,Player,BBWAA,0.2716,238,874,1561,0.4766, , , , , ,3532,71, , , ,1, , ,N
zeileto01,Player,BBWAA,0.2646,253,1110,2004,0.4233, ,22.5000,0,2.0000,1,5257,3089, , , , , , ,N
jacksmi02,Player,BBWAA,0.1786,0,1,5,0.2500,0.4806,3.4157,142,1188.3332,1006,57,166, , , , , , ,N
herzowh01,Manager,Veterans,0.2565,25,172,414,0.3649, , , , , ,1016,31,1281,1125,52, , ,2,Y
harvedo99,Umpire,Veterans, , , , , , , , , , , , , , , , , , ,Y
alomaro01,Player,BBWAA,0.3002,210,1134,2724,0.4429, , , , , ,4463,6536, , , ,12,21, ,Y
blylebe01,Player,BBWAA,0.1308,0,25,59,0.1463,0.5345,3.3139,0,4969.9999,3701,287,662, , , ,2, , ,Y
bagweje01,Player,BBWAA,0.2968,449,1529,2314,0.5403, , , , , ,17546,1705, , , ,4,11, ,N
walkela01,Player,BBWAA,0.3127,383,1311,2160,0.5652, , , , , ,3984,213, , , ,5,14, ,N
palmera01,Player,BBWAA,0.2884,569,1835,3020,0.5145, , , , , ,18133,1596, , , ,4,8, ,N
gonzaju03,Player,BBWAA,0.2953,434,1404,1936,0.5607, , , , , ,2588,91, , , ,3,12, ,N
francjo01,Player,BBWAA,0.0882,0,1,3,0.0882,0.5085,2.8900,424,1245.6667,975,63,234, , , ,4,6, ,N
brownke01,Player,BBWAA,0.1293,2,29,64,0.1616,0.5944,3.2752,0,3256.3333,2397,388,562, , , ,6,2, ,N
martiti02,Player,BBWAA,0.2707,339,1271,1925,0.4710, , , , , ,15001,1159, , , ,2,2, ,N
grissma02,Player,BBWAA,0.2720,227,967,2251,0.4145, , , , , ,4878,97, , , ,2,5, ,N
leiteal01,Player,BBWAA,0.0849,0,16,45,0.1019,0.5510,3.8018,2,2391.0000,1974,57,286, , , ,2,3, ,N
olerujo01,Player,BBWAA,0.2949,255,1230,2239,0.4650, , , , , ,16165,1418, , , ,2,4, ,N
surhobj01,Player,BBWAA,0.2817,188,1153,2326,0.4134, , , , , ,6667,987, , , ,1, , ,N
boonebr01,Player,BBWAA,0.2656,252,1021,1775,0.4419, , , , , ,3445,4594, , , ,3,8, ,N
santibe01,Player,BBWAA,0.2633,217,920,1830,0.4152, , , , , ,10955,968, , , ,5,12, ,N
baergca01,Player,BBWAA,0.2910,134,774,1583,0.4225, , , , , ,2634,3501, , , ,3,4, ,N
harrile01,Player,BBWAA,0.2689,37,369,1055,0.3489, ,0.0000,0,1.0000,1,1608,1438, , , , , , ,N
higgibo02,Player,BBWAA,0.2721,187,709,1336,0.4548, , , , , ,2589,123, , , , , , ,N
johnsch04,Player,BBWAA,0.2450,167,570,940,0.4327, , , , , ,7218,568, , , ,2,4, ,N
mondera01,Player,BBWAA,0.2733,271,860,1589,0.4849, , , , , ,2934,112, , , ,1,3, ,N
rueteki01,Player,BBWAA,0.1527,0,40,95,0.1672,0.5856,4.2748,0,1918.0000,818,135,439, , , , , , ,N
gillipa99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
larkiba01,Player,BBWAA,0.2948,198,960,2340,0.4444, , , , , ,3154,5864, , , ,12,24, ,Y
willibe02,Player,BBWAA,0.2969,287,1257,2336,0.4773, , , , , ,4708,65, , , ,5,8, ,N
castivi02,Player,BBWAA,0.2762,320,1105,1884,0.4763, , , , , ,1389,3632, , , ,2,6, ,N
salmoti01,Player,BBWAA,0.2821,299,1016,1674,0.4985, , , , , ,2703,99, , , , ,5, ,N
muellbi02,Player,BBWAA,0.2910,85,493,1229,0.4246, , , , , ,817,2086, , , , ,2, ,N
radkebr01,Player,BBWAA,0.1034,0,0,3,0.1034,0.5157,4.2228,0,2451.0001,1467,213,314, , , ,1, , ,N
lopezja01,Player,BBWAA,0.2871,260,864,1527,0.4911, , , , , ,8992,631, , , ,3,3, ,N
younger01,Player,BBWAA,0.2829,79,543,1731,0.3901, , , , , ,3025,3617, , , ,1,2, ,N
nevinph01,Player,BBWAA,0.2701,208,743,1131,0.4718, , , , , ,3709,1122, , , ,1, , ,N
jordabr01,Player,BBWAA,0.2818,184,821,1454,0.4548, , , , , ,2848,95, , , ,1, , ,N
sierrru01,Player,BBWAA,0.2675,306,1322,2152,0.4495, , , , , ,2950,108, , , ,4,3, ,N
burnije01,Player,BBWAA,0.2534,315,981,1447,0.4813, , , , , ,2915,93, , , ,1, , ,N
mulhote01,Player,BBWAA,0.1115,2,23,69,0.1454,0.4662,4.4097,5,2575.6666,1325,114,385, , , ,1, , ,N
womacto01,Player,BBWAA,0.2726,36,368,1353,0.3564, , , , , ,2044,2780, , , ,1, , ,N
santoro01,Player,Veterans,0.2768,342,1331,2254,0.4641, , , , , ,2100,4717, , , ,9,11, ,Y
biggicr01,Player,BBWAA,0.2814,291,1175,3060,0.4332, , , , , ,7156,5671, , , ,7,17, ,N
piazzmi01,Player,BBWAA,0.3078,427,1335,2127,0.5452, , , , , ,11347,768, , , ,12,22, ,N
schilcu01,Player,BBWAA,0.1514,0,29,117,0.1708,0.5967,3.4581,22,3261.0000,3116,183,297, , , ,6,11, ,N
clemero02,Player,BBWAA,0.1732,0,12,31,0.2067,0.6580,3.1247,0,4916.6666,4672,320,575, , , ,11,22, ,N
bondsba01,Player,BBWAA,0.2981,762,1996,2935,0.6069, , , , , ,5642,173, , , ,14,47, ,N
sosasa01,Player,BBWAA,0.2732,609,1667,2408,0.5338, , , , , ,4527,143, , , ,7,16, ,N
loftoke01,Player,BBWAA,0.2990,130,781,2428,0.4228, , , , , ,4861,142, , , ,6,4, ,N
alomasa02,Player,BBWAA,0.2728,112,588,1236,0.4064, , , , , ,7667,464,3,3,5,6,3, ,N
francju02,Player,BBWAA,0.2359,48,152,235,0.4388, , , , , ,761,303, , , , , , ,N
wellsda01,Player,BBWAA,0.1292,0,5,23,0.1404,0.6035,4.1297,13,3438.9999,2201,149,451, , , ,3,3, ,N
finlest01,Player,BBWAA,0.2712,304,1167,2548,0.4424, ,0.0000,0,1.0000,0,5667,133, , , ,2,5, ,N
greensh01,Player,BBWAA,0.2828,328,1070,2003,0.4945, , , , , ,4374,152, , , ,2,3, ,N
seleaa01,Player,BBWAA,0.1552,0,1,9,0.1897,0.5692,4.6066,0,2153.0000,1407,119,233, , , ,2, , ,N
cirilje01,Player,BBWAA,0.2961,112,727,1598,0.4298, ,0.0000,0,1.0000,1,1371,2703, , , ,2, , ,N
coninje01,Player,BBWAA,0.2849,214,1071,1982,0.4429, , , , , ,8864,742, , , ,2,1, ,N
mesajo01,Player,BBWAA,0.0000,0,0,0,0.0000,0.4233,4.3586,321,1548.6668,1038,112,197, , , ,2,2, ,N
stantmi01,Player,BBWAA,0.2500,0,0,1,0.2500,0.3714,4.6132,31,384.3333,304,28,52, , , , , , ,N
sandere02,Player,BBWAA,0.2669,305,983,1666,0.4874, , , , , ,3335,102, , , ,1,1, ,N
hernaro01,Player,BBWAA,0.5000,0,0,1,0.5000,0.4855,3.4527,326,1071.3335,945,53,127, , , ,2, , ,N
whitero02,Player,BBWAA,0.2836,198,768,1519,0.4624, , , , , ,2569,50, , , ,1, , ,N
claytro01,Player,BBWAA,0.2580,110,723,1904,0.3669, , , , , ,3096,5904, , , ,1, , ,N
kleskry01,Player,BBWAA,0.2787,278,987,1564,0.5003, , , , , ,6661,489, , , ,1, , ,N
walketo04,Player,BBWAA,0.2890,107,545,1316,0.4350, , , , , ,2239,2753, , , , , , ,N
williwo02,Player,BBWAA,0.1944,4,43,105,0.2667,0.5323,4.1866,0,2216.3334,1480,159,252, , , ,1, , ,N
ruperja99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
odayha01,Umpire,Veterans,0.1897,1,46,155,0.2240,0.3989,3.7442,4,1651.3334,663,130,359,153,154,8, , , ,Y
whitede01,Player,Veterans,0.3119,23,977,2066,0.3918, ,7.2000,1,10.0000,3,4653,2333,9,11,12, , , ,Y
coxbo01,Manager,Veterans,0.2245,9,58,141,0.3089, , , , , ,148,424,2504,2001,70, , ,12,Y
larusto01,Manager,Veterans,0.1989,0,7,35,0.2500, , , , , ,112,127,2728,2365,91, , ,7,Y
torrejo01,Manager,Veterans,0.2974,252,1185,2342,0.4521, , , , , ,11618,1731,2326,1997,74,9,9,3,Y
maddugr01,Player,BBWAA,0.1710,5,84,272,0.2049,0.6100,3.1555,0,5008.3333,3371,546,1194, , , ,8,31, ,Y
glavito02,Player,BBWAA,0.1859,1,90,246,0.2101,0.6004,3.5361,0,4413.3330,2607,262,856, , , ,10,14, ,Y
thomafr04,Player,BBWAA,0.3010,521,1704,2468,0.5549, , , , , ,7910,497, , , ,5,10, ,Y
mussimi01,Player,BBWAA,0.1731,0,5,9,0.1923,0.6383,3.6832,0,3562.6668,2813,231,497, , , ,5,8, ,N
kentje01,Player,BBWAA,0.2896,377,1518,2461,0.4996, , , , , ,4816,5918, , , ,5,8, ,N
aloumo01,Player,BBWAA,0.3033,332,1287,2134,0.5157, , , , , ,3116,94, , , ,6,5, ,N
nomohi01,Player,BBWAA,0.1340,4,26,65,0.1918,0.5302,4.2442,0,1976.3332,1918,115,180, , , ,1,1, ,N
gonzalu01,Player,BBWAA,0.2830,354,1439,2591,0.4789, , , , , ,4520,122, , , ,5,3, ,N
gagneer01,Player,BBWAA,0.1395,1,3,12,0.2209,0.5593,3.4676,187,643.6665,718,38,64, , , ,3,6, ,N
snowjt01,Player,BBWAA,0.2675,189,877,1509,0.4267, , , , , ,12855,1016, , , , ,6, ,N
benitar01,Player,BBWAA,0.0000,0,2,0,0.0000,0.4598,3.1309,289,778.9997,946,31,40, , , ,2,2, ,N
rogerke01,Player,BBWAA,0.1364,0,4,9,0.1818,0.5840,4.2729,28,3302.6668,1968,258,743, , , ,4,5, ,N
jonesja05,Player,BBWAA,0.2150,3,11,23,0.3551, , , , , ,44,3, , , , , , ,N
timlimi01,Player,BBWAA,0.0000,0,0,0,0.0000,0.5068,3.6319,141,1204.3334,872,101,188, , , , ,1, ,N
loducpa01,Player,BBWAA,0.2857,80,481,1112,0.4085, , , , , ,6879,532, , , ,4,1, ,N
sexsori01,Player,BBWAA,0.2610,306,943,1286,0.5069, , , , , ,9837,950, , , ,2, , ,N
caseyse01,Player,BBWAA,0.3022,130,735,1531,0.4475, , , , , ,10875,558, , , ,3,1, ,N
jonesto02,Player,BBWAA,0.2105,0,0,4,0.2632,0.4793,3.9711,319,1071.9998,868,70,112, , , ,1,2, ,N
durhara01,Player,BBWAA,0.2773,192,875,2054,0.4357, , , , , ,3506,4926, , , ,2, , ,N
johnsra05,Player,BBWAA,0.1248,1,40,78,0.1520,0.6461,3.2928,2,4135.3334,4875,90,448, , , ,10,13, ,Y
martipe02,Player,BBWAA,0.0991,0,18,43,0.1221,0.6865,2.9254,3,2827.3335,3154,155,263, , , ,8,12, ,Y
smoltjo01,Player,BBWAA,0.1593,5,61,151,0.2068,0.5788,3.3274,154,3473.0002,3084,320,433, , , ,8,10, ,Y
biggicr01,Player,BBWAA,0.2814,291,1175,3060,0.4332, , , , , ,7156,5671, , , ,7,17, ,Y
sheffga01,Player,BBWAA,0.2917,509,1676,2689,0.5139, , , , , ,3278,1238, , , ,9,9, ,N
garcino01,Player,BBWAA,0.3127,229,936,1747,0.5206, , , , , ,3422,3211, , , ,6,5, ,N
delgaca01,Player,BBWAA,0.2798,473,1512,2038,0.5459, , , , , ,15236,1067, , , ,2,8, ,N
percitr01,Player,BBWAA,0.0000,0,0,0,0.0000,0.4487,3.1750,358,708.6667,781,29,23, , , ,4, , ,N
gordoto01,Player,BBWAA,0.0000,0,0,0,0.0000,0.5227,3.9578,158,2108.0002,1928,185,268, , , ,3,2, ,N
booneaa01,Player,BBWAA,0.2627,126,555,1017,0.4250, , , , , ,1348,2033, , , ,1, , ,N
erstada01,Player,BBWAA,0.2817,124,699,1697,0.4069, , , , , ,6965,370, , , ,2,5, ,N
clarkto02,Player,BBWAA,0.2621,251,824,1188,0.4846, , , , , ,9351,709, , , ,1, , ,N
gilesbr02,Player,BBWAA,0.2906,287,1078,1897,0.5024, , , , , ,3439,95, , , ,2, , ,N
aurilri01,Player,BBWAA,0.2755,186,756,1576,0.4333, , , , , ,3079,3516, , , ,1,2, ,N
guarded01,Player,BBWAA,0.0000,0,0,0,0.0000,0.4299,4.3158,187,944.6667,798,28,86, , , ,2, , ,N
schmija01,Player,BBWAA,0.1055,7,21,63,0.1558,0.5752,3.9583,0,1996.3334,1758,91,163, , , ,3,2, ,N
dyeje01,Player,BBWAA,0.2742,325,1072,1779,0.4882, , , , , ,3275,97, , , ,2,5, ,N
floydcl01,Player,BBWAA,0.2781,233,865,1479,0.4820, , , , , ,2881,133, , , ,1, , ,N
griffke02,Player,BBWAA,0.2837,630,1836,2781,0.5378, , , , , ,5615,154, , , ,13,29, ,Y
piazzmi01,Player,BBWAA,0.3078,427,1335,2127,0.5452, , , , , ,11347,768, , , ,12,22, ,Y
hoffmtr01,Player,BBWAA,0.1176,0,5,4,0.1765,0.4485,2.8669,601,1089.3331,1133,66,83, , , ,7,8, ,N
wagnebi02,Player,BBWAA,0.1000,0,1,2,0.1000,0.5402,2.3123,422,903.0000,1196,33,86, , , ,7,1, ,N
edmonji01,Player,BBWAA,0.2842,393,1199,1949,0.5271, , , , , ,4929,160, , , ,4,11, ,N
sweenmi01,Player,BBWAA,0.2968,215,909,1540,0.4857, , , , , ,6015,515, , , ,5,1, ,N
kendaja01,Player,BBWAA,0.2878,75,744,2195,0.3781, , , , , ,13067,990, , , ,3, , ,N
eckstda01,Player,BBWAA,0.2805,35,392,1414,0.3553, , , , , ,1905,3390, , , ,2,2, ,N
anderga01,Player,BBWAA,0.2927,287,1365,2529,0.4611, , , , , ,4053,109, , , ,3,5, ,N
glaustr01,Player,BBWAA,0.2542,320,950,1375,0.4895, , , , , ,1922,2577, , , ,4,5, ,N
winnra01,Player,BBWAA,0.2844,110,662,1759,0.4161, , , , , ,3691,78, , , ,1, , ,N
grudzma01,Player,BBWAA,0.2893,90,640,2040,0.3932, , , , , ,2945,4975, , , ,1,1, ,N
ausmubr01,Player,BBWAA,0.2515,80,607,1579,0.3435, , , , , ,12856,960,250,234,8,1,3, ,N
hamptmi01,Player,BBWAA,0.2455,16,79,178,0.3559,0.5627,4.0629,1,2268.3333,1387,144,476, , , ,2,9, ,N
castilu01,Player,BBWAA,0.2902,28,443,1889,0.3510, , , , , ,3287,4484, , , ,3,3, ,N
lowelmi01,Player,BBWAA,0.2785,223,952,1619,0.4638, , , , , ,1468,2725, , , ,4,3, ,N
bagweje01,Player,BBWAA,0.2968,449,1529,2314,0.5403, , , , , ,17546,1705, , , ,4,11, ,Y
raineti01,Player,BBWAA,0.2936,170,980,2605,0.4250, , , , , ,4288,272, , , ,7,4, ,Y
rodriiv01,Player,BBWAA,0.2965,311,1332,2844,0.4640, , , , , ,14922,1233, , , ,14,29, ,Y
guerrvl01,Player,BBWAA,0.3176,449,1496,2590,0.5525, , , , , ,3170,126, , , ,9,15, ,N
ramirma02,Player,BBWAA,0.3122,555,1831,2574,0.5854, , , , , ,3210,129, , , ,12,19, ,N
posadjo01,Player,BBWAA,0.2731,275,1065,1664,0.4741, , , , , ,10207,715, , , ,5,10, ,N
ordonma01,Player,BBWAA,0.3090,294,1236,2156,0.5024, , , , , ,3206,108, , , ,6,6, ,N
varitja01,Player,BBWAA,0.2563,193,757,1307,0.4354, , , , , ,10166,541, , , ,3,3, ,N
renteed01,Player,BBWAA,0.2858,140,923,2327,0.3981, , , , , ,2966,5706, , , ,5,10, ,N
wakefti01,Player,BBWAA,0.1171,1,4,13,0.1622,0.5263,4.4131,22,3226.3332,2156,227,329, , , ,1,1, ,N
morame01,Player,BBWAA,0.2772,171,754,1503,0.4310, , , , , ,1787,2445, , , ,2,2, ,N
camermi01,Player,BBWAA,0.2486,278,968,1700,0.4438, , , , , ,4952,76, , , ,1,3, ,N
rhodear01,Player,BBWAA,0.1667,0,0,1,0.1667,0.5541,4.0769,33,1187.6666,1152,38,125, , , ,1, , ,N
sanchfr01,Player,BBWAA,0.2975,48,371,1012,0.4130, , , , , ,1466,2099, , , ,3, , ,N
cabreor01,Player,BBWAA,0.2718,123,854,2055,0.3897, , , , , ,3023,5445, , , , ,2, ,N
drewj.01,Player,BBWAA, , , , , , , , , , , , , , , , , , ,N
leede02,Player,BBWAA,0.2814,331,1078,1959,0.4947, , , , , ,14910,1367, , , ,2,4, ,N
blakeca01,Player,BBWAA,0.2636,167,616,1186,0.4416, , , , , ,1706,1753, , , , , , ,N
guillca01,Player,BBWAA,0.2848,124,660,1331,0.4432, , , , , ,1972,2888, , , ,3, , ,N
burrepa01,Player,BBWAA,0.2531,292,976,1393,0.4725, , , , , ,2478,114, , , , , , ,N
stairma01,Player,BBWAA,0.2625,265,899,1366,0.4767, , , , , ,3158,215, , , , , , ,N
seligbu99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
schurjo99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
